	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d
7									-0.063945	0.033397	0.046424	0.111486	0.065037	0.053373	0.078146	0.098675	0.061987	0.049615	0.144867	0.027613	-0.133198	0.122056	0.861223	-0.304890	-0.010925	0.927251	-0.064005	0.151874	0.335959	-0.129102	0.138388	0.322339	-0.108609	0.118852	0.216880	-0.055225	0.137740	0.233616	-0.116860	0.161517	0.656963	-0.183990	0.160071	0.638763	-0.152215	0.150933	0.521226	-0.084914	0.149190	0.534583	-0.352805	-0.061344	0.047741	-0.175332	-0.076735	0.006618	-0.204923	-0.116823	0.026873	-0.239071	-0.173145	-0.007256	-0.083974	-0.173446	0.820165	-0.287317	-0.105363	0.907735	-0.286171	-0.184391	0.293203	-0.222905	-0.186640	0.273032	-0.258705	-0.156831	0.171622	-0.317309	-0.155166	0.194664	-0.191356	-0.219323	0.640771	-0.124821	-0.202574	0.632895	-0.145860	-0.196087	0.509111	-0.209130	-0.211458	0.519532	-0.023861	0.013706	0.279988	-0.000000	0.000000	0.000000	-0.152669	-0.024523	0.566311	-1.093720	-0.712592	-0.781432	0.005847	-0.001388	-0.001667	-0.000995	-0.000363	-0.001361	37.110382	-9.245490	-9.964350	-0.076999	-0.124550	-0.031766	0.006977	-0.006641	0.001655	-6.231242	-1.959537	14.830154	-0.036823	-0.027438	-0.011211	-0.030222	0.057792	0.015518	-4.987544	-2.644597	2.404006	0.005320	0.000523	0.000072	0.004271	0.000146	0.000020	13.230470	-9.367564	-6.874094	0.003388	0.232853	0.006566	0.000999	0.157187	0.003101	-5.883188	10.270786	-15.815845	0.016526	0.077104	0.006948	-0.003199	0.027766	-0.002551		
8									-0.059414	0.033774	0.045921	0.116130	0.064928	0.054100	0.082855	0.098718	0.062543	0.054608	0.145002	0.028102	-0.131144	0.122182	0.860774	-0.302917	-0.010684	0.926859	-0.061178	0.151637	0.335835	-0.126237	0.138348	0.321716	-0.105084	0.119112	0.216451	-0.051487	0.137409	0.233262	-0.114973	0.161353	0.656578	-0.182114	0.159931	0.638292	-0.150334	0.150648	0.520742	-0.083048	0.148863	0.534115	-0.352336	-0.061355	0.047774	-0.174947	-0.076684	0.006611	-0.204484	-0.116802	0.026851	-0.238621	-0.173137	-0.007268	-0.082083	-0.173401	0.819962	-0.285411	-0.105117	0.907419	-0.285231	-0.184384	0.293112	-0.221999	-0.186622	0.272736	-0.258222	-0.156862	0.171405	-0.316545	-0.155180	0.194675	-0.189636	-0.219337	0.640571	-0.123153	-0.202513	0.632571	-0.144455	-0.196017	0.508814	-0.207683	-0.211458	0.519378	-0.028129	0.015707	0.316708	-0.000000	0.000000	0.000000	-0.150804	-0.024573	0.566049	-1.030055	-0.699667	-0.609607	0.005396	-0.001342	-0.001737	-0.001044	-0.000409	-0.001571	37.097759	-9.262313	-9.973481	-0.075399	-0.103762	-0.031023	0.005027	-0.005253	0.002032	-5.819542	-1.835124	14.534667	-0.037456	-0.015160	-0.011592	-0.030090	0.031965	0.017192	-4.965914	-2.812147	2.450933	0.005393	0.000537	0.000086	0.004290	0.000149	0.000021	13.109207	-9.295612	-6.784284	0.003070	0.223153	0.006388	0.000944	0.157372	0.003227	-5.943398	10.256150	-15.892550	0.016426	0.074168	0.006564	-0.003063	0.024591	-0.002412		
9									-0.054890	0.034136	0.045409	0.120767	0.064786	0.054800	0.087558	0.098724	0.063082	0.059601	0.145111	0.028576	-0.129075	0.122313	0.860305	-0.300938	-0.010432	0.926449	-0.058343	0.151384	0.335694	-0.123366	0.138299	0.321080	-0.101554	0.119372	0.216018	-0.047722	0.137028	0.232871	-0.113065	0.161181	0.656187	-0.180216	0.159794	0.637804	-0.148431	0.150366	0.520242	-0.081171	0.148537	0.533644	-0.351926	-0.061368	0.047813	-0.174617	-0.076636	0.006604	-0.204103	-0.116782	0.026828	-0.238230	-0.173130	-0.007280	-0.080191	-0.173356	0.819748	-0.283503	-0.104860	0.907089	-0.284325	-0.184379	0.293023	-0.221130	-0.186604	0.272443	-0.257771	-0.156888	0.171190	-0.315825	-0.155194	0.194687	-0.187923	-0.219353	0.640363	-0.121493	-0.202449	0.632233	-0.143069	-0.195943	0.508504	-0.206253	-0.211459	0.519217	-0.031097	0.016760	0.332214	-0.000000	0.000000	0.000000	-0.148945	-0.024628	0.565775	-0.957702	-0.683249	-0.421067	0.004932	-0.001293	-0.001800	-0.001084	-0.000447	-0.001766	37.086319	-9.275050	-9.986289	-0.071981	-0.083332	-0.029588	0.002777	-0.004007	0.002306	-5.408571	-1.719981	14.220280	-0.037429	-0.002724	-0.011699	-0.029180	0.005708	0.018367	-4.945195	-2.977798	2.493219	0.005476	0.000553	0.000104	0.004298	0.000152	0.000023	12.982672	-9.221313	-6.688127	0.002901	0.212447	0.006102	0.000926	0.156000	0.003279	-5.997726	10.242774	-15.969208	0.016315	0.070929	0.006135	-0.002923	0.021395	-0.002248		
10									-0.050390	0.034479	0.044892	0.125380	0.064608	0.055465	0.092239	0.098691	0.063595	0.064575	0.145191	0.029029	-0.126989	0.122450	0.859817	-0.298953	-0.010168	0.926021	-0.055503	0.151113	0.335536	-0.120490	0.138242	0.320433	-0.098031	0.119628	0.215581	-0.043940	0.136601	0.232445	-0.111133	0.160999	0.655789	-0.178292	0.159662	0.637302	-0.146502	0.150087	0.519726	-0.079283	0.148218	0.533174	-0.351571	-0.061383	0.047858	-0.174339	-0.076590	0.006596	-0.203776	-0.116764	0.026805	-0.237894	-0.173125	-0.007293	-0.078296	-0.173308	0.819523	-0.281592	-0.104593	0.906744	-0.283451	-0.184376	0.292937	-0.220294	-0.186585	0.272152	-0.257345	-0.156909	0.170979	-0.315147	-0.155210	0.194702	-0.186214	-0.219372	0.640148	-0.119839	-0.202382	0.631881	-0.141699	-0.195868	0.508183	-0.204837	-0.211462	0.519051	-0.031611	0.016173	0.312093	-0.000000	-0.000000	0.000000	-0.147090	-0.024686	0.565489	-0.877750	-0.662324	-0.218189	0.004466	-0.001244	-0.001855	-0.001113	-0.000475	-0.001933	37.076126	-9.282816	-10.002773	-0.066784	-0.064046	-0.027469	0.000410	-0.002947	0.002438	-5.001422	-1.615202	13.889996	-0.036737	0.009509	-0.011508	-0.027518	-0.019641	0.018885	-4.925269	-3.140907	2.530843	0.005563	0.000568	0.000125	0.004289	0.000155	0.000025	12.851076	-9.144841	-6.585806	0.002631	0.200708	0.005768	0.000869	0.152967	0.003276	-6.046013	10.230577	-16.045563	0.016136	0.067517	0.005695	-0.002773	0.018303	-0.002071		
11									-0.045930	0.034800	0.044373	0.129953	0.064393	0.056086	0.096881	0.098616	0.064075	0.069512	0.145239	0.029455	-0.124886	0.122592	0.859312	-0.296959	-0.009893	0.925577	-0.052665	0.150827	0.335359	-0.117617	0.138174	0.319777	-0.094522	0.119875	0.215141	-0.040156	0.136129	0.231986	-0.109173	0.160808	0.655385	-0.176339	0.159535	0.636787	-0.144543	0.149813	0.519196	-0.077382	0.147909	0.532708	-0.351267	-0.061401	0.047910	-0.174109	-0.076546	0.006587	-0.203499	-0.116747	0.026781	-0.237610	-0.173121	-0.007306	-0.076397	-0.173259	0.819288	-0.279676	-0.104315	0.906386	-0.282605	-0.184377	0.292855	-0.219490	-0.186564	0.271865	-0.256943	-0.156927	0.170773	-0.314507	-0.155229	0.194720	-0.184509	-0.219393	0.639927	-0.118188	-0.202313	0.631516	-0.140344	-0.195790	0.507852	-0.203435	-0.211467	0.518879	-0.028177	0.013071	0.238341	-0.000000	-0.000000	0.000000	-0.145239	-0.024748	0.565192	-0.791511	-0.635832	-0.004087	0.004003	-0.001195	-0.001905	-0.001127	-0.000494	-0.002068	37.067162	-9.284656	-10.022800	-0.059740	-0.046480	-0.024635	-0.001845	-0.002076	0.002397	-4.601253	-1.521772	13.547626	-0.035341	0.021250	-0.011000	-0.025134	-0.042921	0.018618	-4.905957	-3.300928	2.563856	0.005656	0.000584	0.000150	0.004266	0.000158	0.000026	12.714600	-9.066418	-6.477639	0.002391	0.188739	0.005367	0.000814	0.148841	0.003202	-6.088243	10.219467	-16.121264	0.015940	0.064060	0.005249	-0.002625	0.015412	-0.001886		
12									-0.041527	0.035096	0.043852	0.134468	0.064139	0.056654	0.101468	0.098498	0.064515	0.074393	0.145252	0.029848	-0.122763	0.122740	0.858790	-0.294957	-0.009608	0.925116	-0.049832	0.150526	0.335163	-0.114751	0.138095	0.319115	-0.091038	0.120111	0.214701	-0.036381	0.135618	0.231496	-0.107182	0.160607	0.654977	-0.174354	0.159413	0.636261	-0.142552	0.149546	0.518653	-0.075465	0.147614	0.532251	-0.351010	-0.061422	0.047970	-0.173923	-0.076504	0.006578	-0.203268	-0.116731	0.026758	-0.237373	-0.173118	-0.007320	-0.074493	-0.173208	0.819044	-0.277754	-0.104027	0.906015	-0.281785	-0.184379	0.292778	-0.218713	-0.186543	0.271582	-0.256560	-0.156940	0.170574	-0.313900	-0.155249	0.194741	-0.182806	-0.219417	0.639700	-0.116540	-0.202242	0.631139	-0.139002	-0.195710	0.507512	-0.202043	-0.211473	0.518702	-0.018961	0.006411	0.089697	-0.000000	-0.000000	0.000000	-0.143389	-0.024813	0.564884	-0.700474	-0.602657	0.217341	0.003552	-0.001147	-0.001949	-0.001124	-0.000505	-0.002154	37.059391	-9.279513	-10.046153	-0.050980	-0.030997	-0.021093	-0.003699	-0.001378	0.002166	-4.211227	-1.440526	13.197783	-0.033294	0.032267	-0.010187	-0.022163	-0.063190	0.017531	-4.887046	-3.457369	2.592418	0.005750	0.000600	0.000174	0.004226	0.000161	0.000027	12.573494	-8.986235	-6.364043	0.002336	0.176623	0.004883	0.000817	0.143715	0.003041	-6.124551	10.209276	-16.195959	0.015764	0.060577	0.004791	-0.002488	0.012757	-0.001691		
13									-0.037197	0.035363	0.043332	0.138910	0.063845	0.057160	0.105983	0.098335	0.064907	0.079198	0.145227	0.030201	-0.120620	0.122893	0.858254	-0.292944	-0.009314	0.924640	-0.047010	0.150211	0.334945	-0.111896	0.138004	0.318448	-0.087588	0.120331	0.214260	-0.032631	0.135075	0.230981	-0.105157	0.160396	0.654563	-0.172334	0.159299	0.635727	-0.140524	0.149288	0.518101	-0.073534	0.147337	0.531806	-0.350797	-0.061447	0.048038	-0.173777	-0.076464	0.006567	-0.203079	-0.116717	0.026734	-0.237180	-0.173117	-0.007335	-0.072583	-0.173155	0.818790	-0.275826	-0.103730	0.905633	-0.280987	-0.184385	0.292706	-0.217960	-0.186521	0.271306	-0.256192	-0.156951	0.170383	-0.313325	-0.155271	0.194767	-0.181105	-0.219442	0.639468	-0.114894	-0.202168	0.630752	-0.137670	-0.195628	0.507163	-0.200660	-0.211479	0.518521	-0.001841	-0.004982	-0.157393	-0.000000	-0.000000	0.000000	-0.141540	-0.024880	0.564567	-0.606295	-0.561589	0.441506	0.003118	-0.001101	-0.001986	-0.001104	-0.000508	-0.002185	37.052643	-9.266295	-10.072418	-0.041454	-0.017749	-0.017102	-0.004921	-0.000809	0.001776	-3.834347	-1.372078	12.845702	-0.030974	0.042363	-0.009192	-0.018963	-0.079736	0.015850	-4.868271	-3.609795	2.616724	0.005847	0.000616	0.000202	0.004171	0.000165	0.000027	12.427941	-8.904507	-6.245530	0.002304	0.164489	0.004360	0.000826	0.137741	0.002817	-6.155123	10.199810	-16.269224	0.015563	0.057131	0.004347	-0.002356	0.010366	-0.001496		
14									-0.032956	0.035598	0.042815	0.143262	0.063510	0.057595	0.110411	0.098126	0.065243	0.083909	0.145162	0.030508	-0.118456	0.123051	0.857705	-0.290920	-0.009010	0.924150	-0.044202	0.149882	0.334706	-0.109058	0.137901	0.317779	-0.084180	0.120529	0.213819	-0.028920	0.134506	0.230443	-0.103095	0.160174	0.654145	-0.170276	0.159193	0.635186	-0.138457	0.149039	0.517541	-0.071587	0.147084	0.531377	-0.350623	-0.061477	0.048117	-0.173667	-0.076426	0.006555	-0.202928	-0.116704	0.026712	-0.237025	-0.173118	-0.007350	-0.070665	-0.173100	0.818529	-0.273891	-0.103423	0.905240	-0.280209	-0.184393	0.292640	-0.217230	-0.186498	0.271036	-0.255837	-0.156959	0.170202	-0.312777	-0.155296	0.194798	-0.179402	-0.219469	0.639230	-0.113246	-0.202092	0.630354	-0.136347	-0.195544	0.506808	-0.199283	-0.211486	0.518335	0.025478	-0.022327	-0.526948	0.000000	-0.000000	0.000000	-0.139689	-0.024949	0.564240	-0.510545	-0.511264	0.663459	0.002711	-0.001055	-0.002014	-0.001071	-0.000505	-0.002153	37.046806	-9.243873	-10.100939	-0.032299	-0.006638	-0.013012	-0.005455	-0.000320	0.001291	-3.473404	-1.317000	12.496810	-0.028891	0.051534	-0.008191	-0.015890	-0.092392	0.013955	-4.849360	-3.757820	2.637009	0.005939	0.000631	0.000227	0.004096	0.000169	0.000026	12.278174	-8.821421	-6.122693	0.002398	0.153030	0.003803	0.000877	0.131539	0.002533	-6.180235	10.190882	-16.340580	0.015370	0.053918	0.003929	-0.002234	0.008278	-0.001307		
15									-0.028819	0.035799	0.042302	0.147510	0.063133	0.057950	0.114737	0.097871	0.065516	0.088510	0.145056	0.030764	-0.116270	0.123214	0.857145	-0.288884	-0.008697	0.923645	-0.041413	0.149542	0.334445	-0.106240	0.137784	0.317109	-0.080822	0.120700	0.213377	-0.025262	0.133919	0.229889	-0.100993	0.159942	0.653722	-0.168177	0.159095	0.634641	-0.136348	0.148803	0.516974	-0.069624	0.146860	0.530971	-0.350484	-0.061511	0.048205	-0.173590	-0.076390	0.006543	-0.202809	-0.116693	0.026690	-0.236905	-0.173119	-0.007366	-0.068738	-0.173043	0.818259	-0.271947	-0.103108	0.904837	-0.279447	-0.184404	0.292582	-0.216517	-0.186475	0.270773	-0.255490	-0.156964	0.170031	-0.312252	-0.155324	0.194835	-0.177699	-0.219496	0.638988	-0.111598	-0.202016	0.629948	-0.135030	-0.195458	0.506448	-0.197910	-0.211492	0.518147	0.065251	-0.046753	-1.040486	0.000000	-0.000000	-0.000000	-0.137836	-0.025020	0.563905	-0.414334	-0.450166	0.878443	0.002332	-0.001011	-0.002031	-0.001027	-0.000501	-0.002061	37.041653	-9.211164	-10.130716	-0.024054	0.002565	-0.009035	-0.005350	0.000135	0.000790	-3.130741	-1.276068	12.156043	-0.027271	0.059733	-0.007295	-0.013033	-0.101100	0.012130	-4.829989	-3.901093	2.653532	0.006034	0.000646	0.000255	0.004005	0.000173	0.000025	12.124431	-8.737212	-5.996169	0.002611	0.141787	0.003193	0.000971	0.124827	0.002180	-6.200251	10.182236	-16.409527	0.015212	0.050698	0.003503	-0.002127	0.006439	-0.001117		
16									-0.024800	0.035964	0.041794	0.151642	0.062713	0.058216	0.118947	0.097569	0.065719	0.092984	0.144908	0.030963	-0.114060	0.123381	0.856575	-0.286835	-0.008376	0.923128	-0.038647	0.149193	0.334161	-0.103448	0.137653	0.316441	-0.077520	0.120839	0.212934	-0.021668	0.133319	0.229321	-0.098848	0.159699	0.653296	-0.166036	0.159007	0.634094	-0.134194	0.148579	0.516403	-0.067645	0.146669	0.530590	-0.350377	-0.061550	0.048305	-0.173541	-0.076356	0.006530	-0.202720	-0.116684	0.026669	-0.236815	-0.173123	-0.007383	-0.066801	-0.172983	0.817984	-0.269996	-0.102785	0.904426	-0.278699	-0.184419	0.292531	-0.215820	-0.186451	0.270520	-0.255150	-0.156968	0.169871	-0.311747	-0.155354	0.194879	-0.175993	-0.219524	0.638743	-0.109947	-0.201938	0.629535	-0.133718	-0.195371	0.506083	-0.196539	-0.211498	0.517955	0.119373	-0.079094	-1.712691	0.000000	-0.000000	-0.000000	-0.135979	-0.025091	0.563562	-0.318160	-0.376598	1.082162	0.001989	-0.000967	-0.002036	-0.000976	-0.000496	-0.001910	37.036907	-9.167105	-10.160481	-0.016935	0.010439	-0.005287	-0.004720	0.000614	0.000355	-2.808240	-1.250371	11.827613	-0.026097	0.067007	-0.006547	-0.010309	-0.106103	0.010515	-4.809834	-4.039289	2.666556	0.006121	0.000659	0.000281	0.003894	0.000178	0.000023	11.966874	-8.652070	-5.866636	0.002797	0.131176	0.002583	0.001054	0.118043	0.001797	-6.215527	10.173629	-16.475525	0.015034	0.047717	0.003113	-0.002028	0.004868	-0.000940		
17									-0.020912	0.036089	0.041294	0.155643	0.062253	0.058387	0.123028	0.097220	0.065846	0.097316	0.144716	0.031100	-0.111827	0.123553	0.855999	-0.284771	-0.008048	0.922599	-0.035909	0.148834	0.333854	-0.100686	0.137508	0.315777	-0.074280	0.120941	0.212488	-0.018149	0.132713	0.228742	-0.096660	0.159446	0.652868	-0.163850	0.158928	0.633548	-0.131995	0.148369	0.515830	-0.065651	0.146518	0.530239	-0.350296	-0.061596	0.048417	-0.173518	-0.076322	0.006516	-0.202657	-0.116677	0.026650	-0.236752	-0.173127	-0.007400	-0.064854	-0.172920	0.817703	-0.268035	-0.102453	0.904007	-0.277961	-0.184435	0.292489	-0.215135	-0.186426	0.270276	-0.254813	-0.156971	0.169724	-0.311260	-0.155388	0.194932	-0.174284	-0.219552	0.638494	-0.108292	-0.201860	0.629116	-0.132409	-0.195282	0.505715	-0.195169	-0.211502	0.517762	0.188911	-0.119604	-2.545457	0.000000	-0.000000	-0.000000	-0.134115	-0.025163	0.563214	-0.221943	-0.288770	1.270983	0.001685	-0.000922	-0.002030	-0.000920	-0.000494	-0.001715	37.032288	-9.110684	-10.188674	-0.010464	0.017113	-0.001703	-0.003527	0.001151	0.000063	-2.507341	-1.241280	11.514751	-0.025171	0.073465	-0.005935	-0.007585	-0.107816	0.009135	-4.788575	-4.172104	2.676370	0.006207	0.000672	0.000306	0.003764	0.000183	0.000020	11.805722	-8.566216	-5.734790	0.003340	0.121476	0.001898	0.001270	0.111530	0.001338	-6.226480	10.164803	-16.538029	0.014905	0.044945	0.002738	-0.001944	0.003534	-0.000772		
18									-0.017166	0.036175	0.040802	0.159504	0.061751	0.058454	0.126971	0.096826	0.065891	0.101492	0.144481	0.031172	-0.109570	0.123728	0.855418	-0.282693	-0.007712	0.922059	-0.033200	0.148470	0.333522	-0.097955	0.137349	0.315117	-0.071108	0.121003	0.212037	-0.014715	0.132104	0.228155	-0.094427	0.159185	0.652438	-0.161618	0.158860	0.633005	-0.129748	0.148174	0.515257	-0.063644	0.146410	0.529923	-0.350239	-0.061647	0.048542	-0.173516	-0.076290	0.006502	-0.202615	-0.116672	0.026632	-0.236712	-0.173133	-0.007418	-0.062895	-0.172855	0.817419	-0.266064	-0.102114	0.903582	-0.277232	-0.184455	0.292456	-0.214461	-0.186401	0.270043	-0.254478	-0.156972	0.169590	-0.310785	-0.155424	0.194993	-0.172571	-0.219578	0.638242	-0.106633	-0.201782	0.628692	-0.131101	-0.195191	0.505345	-0.193797	-0.211505	0.517568	0.273481	-0.167588	-3.520205	0.000000	-0.000000	-0.000000	-0.132245	-0.025234	0.562860	-0.125126	-0.184906	1.442047	0.001422	-0.000875	-0.002007	-0.000863	-0.000494	-0.001481	37.027378	-9.040937	-10.213528	-0.004349	0.022988	0.001743	-0.001727	0.001795	0.000006	-2.229112	-1.250268	11.219601	-0.024274	0.079133	-0.005417	-0.004805	-0.106554	0.007950	-4.765864	-4.299236	2.683202	0.006289	0.000684	0.000332	0.003617	0.000189	0.000018	11.641108	-8.479865	-5.601392	0.003806	0.112094	0.001200	0.001457	0.104828	0.000853	-6.233513	10.155499	-16.596401	0.014789	0.042269	0.002373	-0.001869	0.002403	-0.000614		
